Date,Time,Type,Remark,Keyword,"Total Time (Seconds)","Speed Upload (KB)","Speed Download (KB)","Size Upload (KB)","Size Download (KB)"
05-08-2017,16:30:43,TrackerStart
05-08-2017,16:30:52,KeywordSearchStart,Bevacizumab,Bevacizumab
05-08-2017,16:30:52,Request,https://clinicaltrials.gov/ct2/results?term=Bevacizumab&Search=&displayxml=true&pg=1,Bevacizumab,0.109,0,2467,0.00,0.26
05-08-2017,16:30:53,KeywordSearchEnd,Bevacizumab,Bevacizumab
05-08-2017,16:30:53,KeywordSearchStart,"BI 695502","BI 695502"
05-08-2017,16:30:53,Request,https://clinicaltrials.gov/ct2/results?term=BI+695502&Search=&displayxml=true&pg=1,"BI 695502",0.109,0,2467,0.00,0.26
05-08-2017,16:30:53,KeywordSearchEnd,"BI 695502","BI 695502"
05-08-2017,16:30:53,KeywordSearchStart,BI695502,BI695502
05-08-2017,16:30:53,Request,https://clinicaltrials.gov/ct2/results?term=BI695502&Search=&displayxml=true&pg=1,BI695502,0.125,0,2152,0.00,0.26
05-08-2017,16:30:53,KeywordSearchEnd,BI695502,BI695502
05-08-2017,16:30:53,KeywordSearchStart,Biocon,Biocon
05-08-2017,16:30:53,Request,https://clinicaltrials.gov/ct2/results?term=Biocon&Search=&displayxml=true&pg=1,Biocon,0.094,0,2861,0.00,0.26
05-08-2017,16:30:53,KeywordSearchEnd,Biocon,Biocon
05-08-2017,16:30:53,KeywordSearchStart,"Boehringer Ingelheim","Boehringer Ingelheim"
05-08-2017,16:30:53,Request,https://clinicaltrials.gov/ct2/results?term=Boehringer+Ingelheim&Search=&displayxml=true&pg=1,"Boehringer Ingelheim",0.093,0,2892,0.00,0.26
05-08-2017,16:30:53,KeywordSearchEnd,"Boehringer Ingelheim","Boehringer Ingelheim"
05-08-2017,16:30:53,KeywordSearchStart,BS-503a,BS-503a
05-08-2017,16:30:53,Request,https://clinicaltrials.gov/ct2/results?term=BS-503a&Search=&displayxml=true&pg=1,BS-503a,0.094,0,2861,0.00,0.26
05-08-2017,16:30:53,KeywordSearchEnd,BS-503a,BS-503a
05-08-2017,16:30:53,KeywordSearchStart,CBT124,CBT124
05-08-2017,16:30:53,Request,https://clinicaltrials.gov/ct2/results?term=CBT124&Search=&displayxml=true&pg=1,CBT124,0.109,0,2467,0.00,0.26
05-08-2017,16:30:53,KeywordSearchEnd,CBT124,CBT124
05-08-2017,16:30:53,KeywordSearchStart,Celltrion,Celltrion
05-08-2017,16:30:53,Request,https://clinicaltrials.gov/ct2/results?term=Celltrion&Search=&displayxml=true&pg=1,Celltrion,0.11,0,2445,0.00,0.26
05-08-2017,16:30:53,KeywordSearchEnd,Celltrion,Celltrion
05-08-2017,16:30:53,KeywordSearchStart,Centus,Centus
05-08-2017,16:30:53,Request,https://clinicaltrials.gov/ct2/results?term=Centus&Search=&displayxml=true&pg=1,Centus,0.094,0,2861,0.00,0.26
05-08-2017,16:30:53,KeywordSearchEnd,Centus,Centus
05-08-2017,16:30:53,KeywordSearchStart,"Cipla Biotec","Cipla Biotec"
05-08-2017,16:30:53,Request,https://clinicaltrials.gov/ct2/results?term=Cipla+Biotec&Search=&displayxml=true&pg=1,"Cipla Biotec",0.093,0,2892,0.00,0.26
05-08-2017,16:30:53,KeywordSearchEnd,"Cipla Biotec","Cipla Biotec"
05-08-2017,16:30:53,KeywordSearchStart,CT-P06,CT-P06
05-08-2017,16:30:54,Request,https://clinicaltrials.gov/ct2/results?term=CT-P06&Search=&displayxml=true&pg=1,CT-P06,0.094,0,2861,0.00,0.26
05-08-2017,16:30:54,KeywordSearchEnd,CT-P06,CT-P06
05-08-2017,16:30:54,KeywordSearchStart,CT-P10,CT-P10
05-08-2017,16:30:54,Request,https://clinicaltrials.gov/ct2/results?term=CT-P10&Search=&displayxml=true&pg=1,CT-P10,0.094,0,2861,0.00,0.26
05-08-2017,16:30:54,KeywordSearchEnd,CT-P10,CT-P10
05-08-2017,16:30:54,KeywordSearchStart,CT-P17,CT-P17
05-08-2017,16:30:54,Request,https://clinicaltrials.gov/ct2/results?term=CT-P17&Search=&displayxml=true&pg=1,CT-P17,0.093,0,2892,0.00,0.26
05-08-2017,16:30:54,KeywordSearchEnd,CT-P17,CT-P17
05-08-2017,16:30:54,KeywordSearchStart,CT-P6,CT-P6
05-08-2017,16:30:54,Request,https://clinicaltrials.gov/ct2/results?term=CT-P6&Search=&displayxml=true&pg=1,CT-P6,0.11,0,2445,0.00,0.26
05-08-2017,16:30:54,KeywordSearchEnd,CT-P6,CT-P6
05-08-2017,16:30:54,KeywordSearchStart,"Daiichi Sankyo","Daiichi Sankyo"
05-08-2017,16:30:54,Request,https://clinicaltrials.gov/ct2/results?term=Daiichi+Sankyo&Search=&displayxml=true&pg=1,"Daiichi Sankyo",0.109,0,2467,0.00,0.26
05-08-2017,16:30:54,KeywordSearchEnd,"Daiichi Sankyo","Daiichi Sankyo"
05-08-2017,16:30:54,KeywordSearchStart,"Dr. Reddy's Lab","Dr. Reddy's Lab"
05-08-2017,16:30:54,Request,https://clinicaltrials.gov/ct2/results?term=Dr.+Reddy%27s+Lab&Search=&displayxml=true&pg=1,"Dr. Reddy's Lab",0.11,0,2445,0.00,0.26
05-08-2017,16:30:54,KeywordSearchEnd,"Dr. Reddy's Lab","Dr. Reddy's Lab"
05-08-2017,16:30:54,KeywordSearchStart,DRL,DRL
05-08-2017,16:30:54,Request,https://clinicaltrials.gov/ct2/results?term=DRL&Search=&displayxml=true&pg=1,DRL,0.109,0,2467,0.00,0.26
05-08-2017,16:30:54,KeywordSearchEnd,DRL,DRL
05-08-2017,16:30:54,KeywordSearchStart,DRL_BZ,DRL_BZ
05-08-2017,16:30:54,Request,https://clinicaltrials.gov/ct2/results?term=DRL_BZ&Search=&displayxml=true&pg=1,DRL_BZ,0.125,0,2152,0.00,0.26
05-08-2017,16:30:54,KeywordSearchEnd,DRL_BZ,DRL_BZ
05-08-2017,16:30:54,KeywordSearchStart,"Fujifilm Kyowa Kirin","Fujifilm Kyowa Kirin"
05-08-2017,16:30:54,Request,https://clinicaltrials.gov/ct2/results?term=Fujifilm+Kyowa+Kirin&Search=&displayxml=true&pg=1,"Fujifilm Kyowa Kirin",0.109,0,2467,0.00,0.26
05-08-2017,16:30:54,KeywordSearchEnd,"Fujifilm Kyowa Kirin","Fujifilm Kyowa Kirin"
05-08-2017,16:30:54,KeywordSearchStart,"Gedeon Richter","Gedeon Richter"
05-08-2017,16:30:55,Request,https://clinicaltrials.gov/ct2/results?term=Gedeon+Richter&Search=&displayxml=true&pg=1,"Gedeon Richter",0.11,0,2445,0.00,0.26
05-08-2017,16:30:55,KeywordSearchEnd,"Gedeon Richter","Gedeon Richter"
05-08-2017,16:30:55,KeywordSearchStart,Genor,Genor
05-08-2017,16:30:55,Request,https://clinicaltrials.gov/ct2/results?term=Genor&Search=&displayxml=true&pg=1,Genor,0.093,0,2892,0.00,0.26
05-08-2017,16:30:55,KeywordSearchEnd,Genor,Genor
05-08-2017,16:30:55,KeywordSearchStart,GP2013,GP2013
05-08-2017,16:30:55,Request,https://clinicaltrials.gov/ct2/results?term=GP2013&Search=&displayxml=true&pg=1,GP2013,0.094,0,2861,0.00,0.26
05-08-2017,16:30:55,KeywordSearchEnd,GP2013,GP2013
05-08-2017,16:30:55,KeywordSearchStart,GP2019,GP2019
05-08-2017,16:30:55,Request,https://clinicaltrials.gov/ct2/results?term=GP2019&Search=&displayxml=true&pg=1,GP2019,0.094,0,2861,0.00,0.26
05-08-2017,16:30:55,KeywordSearchEnd,GP2019,GP2019
05-08-2017,16:30:55,KeywordSearchStart,Hercules,Hercules
05-08-2017,16:30:55,Request,https://clinicaltrials.gov/ct2/results?term=Hercules&Search=&displayxml=true&pg=1,Hercules,0.11,0,2445,0.00,0.26
05-08-2017,16:30:55,KeywordSearchEnd,Hercules,Hercules
05-08-2017,16:30:55,KeywordSearchStart,JHL1101,JHL1101
05-08-2017,16:30:55,Request,https://clinicaltrials.gov/ct2/results?term=JHL1101&Search=&displayxml=true&pg=1,JHL1101,0.109,0,2467,0.00,0.26
05-08-2017,16:30:55,KeywordSearchEnd,JHL1101,JHL1101
05-08-2017,16:30:55,KeywordSearchStart,MabioCD20,MabioCD20
05-08-2017,16:30:55,Request,https://clinicaltrials.gov/ct2/results?term=MabioCD20&Search=&displayxml=true&pg=1,MabioCD20,0.109,0,2467,0.00,0.26
05-08-2017,16:30:55,KeywordSearchEnd,MabioCD20,MabioCD20
05-08-2017,16:30:55,KeywordSearchStart,Mabion,Mabion
05-08-2017,16:30:55,Request,https://clinicaltrials.gov/ct2/results?term=Mabion&Search=&displayxml=true&pg=1,Mabion,0.11,0,2445,0.00,0.26
05-08-2017,16:30:55,KeywordSearchEnd,Mabion,Mabion
05-08-2017,16:30:55,KeywordSearchStart,MabionCD20,MabionCD20
05-08-2017,16:30:55,Request,https://clinicaltrials.gov/ct2/results?term=MabionCD20&Search=&displayxml=true&pg=1,MabionCD20,0.093,0,2892,0.00,0.26
05-08-2017,16:30:55,KeywordSearchEnd,MabionCD20,MabionCD20
05-08-2017,16:30:55,KeywordSearchStart,MYL-1401O,MYL-1401O
05-08-2017,16:30:56,Request,https://clinicaltrials.gov/ct2/results?term=MYL-1401O&Search=&displayxml=true&pg=1,MYL-1401O,0.109,0,2467,0.00,0.26
05-08-2017,16:30:56,KeywordSearchEnd,MYL-1401O,MYL-1401O
05-08-2017,16:30:56,KeywordSearchStart,MYL-14020,MYL-14020
05-08-2017,16:30:56,Request,https://clinicaltrials.gov/ct2/results?term=MYL-14020&Search=&displayxml=true&pg=1,MYL-14020,0.11,0,2445,0.00,0.26
05-08-2017,16:30:56,KeywordSearchEnd,MYL-14020,MYL-14020
05-08-2017,16:30:56,KeywordSearchStart,Mylan,Mylan
05-08-2017,16:30:56,Request,https://clinicaltrials.gov/ct2/results?term=Mylan&Search=&displayxml=true&pg=1,Mylan,0.109,0,2467,0.00,0.26
05-08-2017,16:30:56,KeywordSearchEnd,Mylan,Mylan
05-08-2017,16:30:56,KeywordSearchStart,MYL-HER3001,MYL-HER3001
05-08-2017,16:30:56,Request,https://clinicaltrials.gov/ct2/results?term=MYL-HER3001&Search=&displayxml=true&pg=1,MYL-HER3001,0.11,0,2445,0.00,0.26
05-08-2017,16:30:56,KeywordSearchEnd,MYL-HER3001,MYL-HER3001
05-08-2017,16:30:56,KeywordSearchStart,ONS-1045,ONS-1045
05-08-2017,16:30:56,Request,https://clinicaltrials.gov/ct2/results?term=ONS-1045&Search=&displayxml=true&pg=1,ONS-1045,0.109,0,2467,0.00,0.26
05-08-2017,16:30:56,KeywordSearchEnd,ONS-1045,ONS-1045
05-08-2017,16:30:56,KeywordSearchStart,PF-05280014,PF-05280014
05-08-2017,16:30:56,Request,https://clinicaltrials.gov/ct2/results?term=PF-05280014&Search=&displayxml=true&pg=1,PF-05280014,0.109,0,2467,0.00,0.26
05-08-2017,16:30:56,KeywordSearchEnd,PF-05280014,PF-05280014
05-08-2017,16:30:56,KeywordSearchStart,PF-05280586,PF-05280586
05-08-2017,16:30:56,Request,https://clinicaltrials.gov/ct2/results?term=PF-05280586&Search=&displayxml=true&pg=1,PF-05280586,0.11,0,2445,0.00,0.26
05-08-2017,16:30:56,KeywordSearchEnd,PF-05280586,PF-05280586
05-08-2017,16:30:56,KeywordSearchStart,PF-058058,PF-058058
05-08-2017,16:30:56,Request,https://clinicaltrials.gov/ct2/results?term=PF-058058&Search=&displayxml=true&pg=1,PF-058058,0.109,0,2467,0.00,0.26
05-08-2017,16:30:56,KeywordSearchEnd,PF-058058,PF-058058
05-08-2017,16:30:56,KeywordSearchStart,PF-06439535,PF-06439535
05-08-2017,16:30:56,Request,https://clinicaltrials.gov/ct2/results?term=PF-06439535&Search=&displayxml=true&pg=1,PF-06439535,0.125,0,2152,0.00,0.26
05-08-2017,16:30:56,KeywordSearchEnd,PF-06439535,PF-06439535
05-08-2017,16:30:56,KeywordSearchStart,Pfizer,Pfizer
05-08-2017,16:30:57,Request,https://clinicaltrials.gov/ct2/results?term=Pfizer&Search=&displayxml=true&pg=1,Pfizer,0.094,0,2861,0.00,0.26
05-08-2017,16:30:57,KeywordSearchEnd,Pfizer,Pfizer
05-08-2017,16:30:57,KeywordSearchStart,RGB-03,RGB-03
05-08-2017,16:30:57,Request,https://clinicaltrials.gov/ct2/results?term=RGB-03&Search=&displayxml=true&pg=1,RGB-03,0.109,0,2467,0.00,0.26
05-08-2017,16:30:57,KeywordSearchEnd,RGB-03,RGB-03
05-08-2017,16:30:57,KeywordSearchStart,Rituximab,Rituximab
05-08-2017,16:30:57,Request,https://clinicaltrials.gov/ct2/results?term=Rituximab&Search=&displayxml=true&pg=1,Rituximab,0.11,0,2445,0.00,0.26
05-08-2017,16:30:57,KeywordSearchEnd,Rituximab,Rituximab
05-08-2017,16:30:57,KeywordSearchStart,RXTM83,RXTM83
05-08-2017,16:30:57,Request,https://clinicaltrials.gov/ct2/results?term=RXTM83&Search=&displayxml=true&pg=1,RXTM83,0.109,0,2467,0.00,0.26
05-08-2017,16:30:57,KeywordSearchEnd,RXTM83,RXTM83
05-08-2017,16:30:57,KeywordSearchStart,"Samsung Bioepis","Samsung Bioepis"
05-08-2017,16:30:57,Request,https://clinicaltrials.gov/ct2/results?term=Samsung+Bioepis&Search=&displayxml=true&pg=1,"Samsung Bioepis",0.109,0,2467,0.00,0.26
05-08-2017,16:30:57,KeywordSearchEnd,"Samsung Bioepis","Samsung Bioepis"
05-08-2017,16:30:57,KeywordSearchStart,"Samsung Biologics","Samsung Biologics"
05-08-2017,16:30:57,Request,https://clinicaltrials.gov/ct2/results?term=Samsung+Biologics&Search=&displayxml=true&pg=1,"Samsung Biologics",0.094,0,2861,0.00,0.26
05-08-2017,16:30:57,KeywordSearchEnd,"Samsung Biologics","Samsung Biologics"
05-08-2017,16:30:57,KeywordSearchStart,Sandoz,Sandoz
05-08-2017,16:30:57,Request,https://clinicaltrials.gov/ct2/results?term=Sandoz&Search=&displayxml=true&pg=1,Sandoz,0.093,0,2892,0.00,0.26
05-08-2017,16:30:57,KeywordSearchEnd,Sandoz,Sandoz
05-08-2017,16:30:57,KeywordSearchStart,SB3,SB3
05-08-2017,16:30:57,Request,https://clinicaltrials.gov/ct2/results?term=SB3&Search=&displayxml=true&pg=1,SB3,0.11,0,2445,0.00,0.26
05-08-2017,16:30:57,KeywordSearchEnd,SB3,SB3
05-08-2017,16:30:57,KeywordSearchStart,SB8,SB8
05-08-2017,16:30:57,Request,https://clinicaltrials.gov/ct2/results?term=SB8&Search=&displayxml=true&pg=1,SB8,0.109,0,2467,0.00,0.26
05-08-2017,16:30:57,KeywordSearchEnd,SB8,SB8
05-08-2017,16:30:57,KeywordSearchStart,Stada,Stada
05-08-2017,16:30:58,Request,https://clinicaltrials.gov/ct2/results?term=Stada&Search=&displayxml=true&pg=1,Stada,0.11,0,2445,0.00,0.26
05-08-2017,16:30:58,KeywordSearchEnd,Stada,Stada
05-08-2017,16:30:58,KeywordSearchStart,Trastuzumab,Trastuzumab
05-08-2017,16:30:58,Request,https://clinicaltrials.gov/ct2/results?term=Trastuzumab&Search=&displayxml=true&pg=1,Trastuzumab,0.109,0,2467,0.00,0.26
05-08-2017,16:30:58,KeywordSearchEnd,Trastuzumab,Trastuzumab
05-08-2017,16:30:58,KeywordSearchStart,Tratuzumab,Tratuzumab
05-08-2017,16:30:58,Request,https://clinicaltrials.gov/ct2/results?term=Tratuzumab&Search=&displayxml=true&pg=1,Tratuzumab,0.109,0,2467,0.00,0.26
05-08-2017,16:30:58,KeywordSearchEnd,Tratuzumab,Tratuzumab
05-08-2017,16:30:58,KeywordSearchStart," IPD "," IPD "
05-08-2017,16:30:58,Request,https://clinicaltrials.gov/ct2/results?term=IPD&Search=&displayxml=true&pg=1," IPD ",0.11,0,2445,0.00,0.26
05-08-2017,16:30:58,KeywordSearchEnd," IPD "," IPD "
05-08-2017,16:30:58,KeywordSearchStart," PCV "," PCV "
05-08-2017,16:30:58,Request,https://clinicaltrials.gov/ct2/results?term=PCV&Search=&displayxml=true&pg=1," PCV ",0.109,0,2467,0.00,0.26
05-08-2017,16:30:58,KeywordSearchEnd," PCV "," PCV "
05-08-2017,16:30:58,KeywordSearchStart,Affinivax,Affinivax
05-08-2017,16:30:58,Request,https://clinicaltrials.gov/ct2/results?term=Affinivax&Search=&displayxml=true&pg=1,Affinivax,0.109,0,2467,0.00,0.26
05-08-2017,16:30:58,KeywordSearchEnd,Affinivax,Affinivax
05-08-2017,16:30:58,KeywordSearchStart,ImmBio,ImmBio
05-08-2017,16:30:58,Request,https://clinicaltrials.gov/ct2/results?term=ImmBio&Search=&displayxml=true&pg=1,ImmBio,0.11,0,2445,0.00,0.26
05-08-2017,16:30:58,KeywordSearchEnd,ImmBio,ImmBio
05-08-2017,16:30:58,KeywordSearchStart,ImmunoBiology,ImmunoBiology
05-08-2017,16:30:58,Request,https://clinicaltrials.gov/ct2/results?term=ImmunoBiology&Search=&displayxml=true&pg=1,ImmunoBiology,0.109,0,2467,0.00,0.26
05-08-2017,16:30:58,KeywordSearchEnd,ImmunoBiology,ImmunoBiology
05-08-2017,16:30:58,KeywordSearchStart,"Invasive pneumococcal disease","Invasive pneumococcal disease"
05-08-2017,16:30:58,Request,https://clinicaltrials.gov/ct2/results?term=Invasive+pneumococcal+disease&Search=&displayxml=true&pg=1,"Invasive pneumococcal disease",0.125,0,2152,0.00,0.26
05-08-2017,16:30:58,KeywordSearchEnd,"Invasive pneumococcal disease","Invasive pneumococcal disease"
05-08-2017,16:30:58,KeywordSearchStart,Nucovac,Nucovac
05-08-2017,16:30:59,Request,https://clinicaltrials.gov/ct2/results?term=Nucovac&Search=&displayxml=true&pg=1,Nucovac,0.11,0,2445,0.00,0.26
05-08-2017,16:30:59,KeywordSearchEnd,Nucovac,Nucovac
05-08-2017,16:30:59,KeywordSearchStart,PATH-wSP,PATH-wSP
05-08-2017,16:30:59,Request,https://clinicaltrials.gov/ct2/results?term=PATH-wSP&Search=&displayxml=true&pg=1,PATH-wSP,0.109,0,2467,0.00,0.26
05-08-2017,16:30:59,KeywordSearchEnd,PATH-wSP,PATH-wSP
05-08-2017,16:30:59,KeywordSearchStart,"PCV 10","PCV 10"
05-08-2017,16:30:59,Request,https://clinicaltrials.gov/ct2/results?term=PCV+10&Search=&displayxml=true&pg=1,"PCV 10",0.109,0,2467,0.00,0.26
05-08-2017,16:30:59,KeywordSearchEnd,"PCV 10","PCV 10"
05-08-2017,16:30:59,KeywordSearchStart,"PCV 11","PCV 11"
05-08-2017,16:30:59,Request,https://clinicaltrials.gov/ct2/results?term=PCV+11&Search=&displayxml=true&pg=1,"PCV 11",0.11,0,2445,0.00,0.26
05-08-2017,16:30:59,KeywordSearchEnd,"PCV 11","PCV 11"
05-08-2017,16:30:59,KeywordSearchStart,"PCV 12","PCV 12"
05-08-2017,16:30:59,Request,https://clinicaltrials.gov/ct2/results?term=PCV+12&Search=&displayxml=true&pg=1,"PCV 12",0.109,0,2467,0.00,0.26
05-08-2017,16:30:59,KeywordSearchEnd,"PCV 12","PCV 12"
05-08-2017,16:30:59,KeywordSearchStart,"PCV 13","PCV 13"
05-08-2017,16:31:00,Request,https://clinicaltrials.gov/ct2/results?term=PCV+13&Search=&displayxml=true&pg=1,"PCV 13",1.141,0,235,0.00,0.26
05-08-2017,16:31:00,KeywordSearchEnd,"PCV 13","PCV 13"
05-08-2017,16:31:00,KeywordSearchStart,"PCV 14","PCV 14"
05-08-2017,16:31:00,Request,https://clinicaltrials.gov/ct2/results?term=PCV+14&Search=&displayxml=true&pg=1,"PCV 14",0.109,0,2467,0.00,0.26
05-08-2017,16:31:00,KeywordSearchEnd,"PCV 14","PCV 14"
05-08-2017,16:31:00,KeywordSearchStart,"PCV 15","PCV 15"
05-08-2017,16:31:00,Request,https://clinicaltrials.gov/ct2/results?term=PCV+15&Search=&displayxml=true&pg=1,"PCV 15",0.109,0,2467,0.00,0.26
05-08-2017,16:31:00,KeywordSearchEnd,"PCV 15","PCV 15"
05-08-2017,16:31:00,KeywordSearchStart,"PCV 16","PCV 16"
05-08-2017,16:31:00,Request,https://clinicaltrials.gov/ct2/results?term=PCV+16&Search=&displayxml=true&pg=1,"PCV 16",0.11,0,2445,0.00,0.26
05-08-2017,16:31:00,KeywordSearchEnd,"PCV 16","PCV 16"
05-08-2017,16:31:00,KeywordSearchStart,"PCV 21","PCV 21"
05-08-2017,16:31:01,Request,https://clinicaltrials.gov/ct2/results?term=PCV+21&Search=&displayxml=true&pg=1,"PCV 21",0.109,0,2467,0.00,0.26
05-08-2017,16:31:01,KeywordSearchEnd,"PCV 21","PCV 21"
05-08-2017,16:31:01,KeywordSearchStart,"PCV 7","PCV 7"
05-08-2017,16:31:01,Request,https://clinicaltrials.gov/ct2/results?term=PCV+7&Search=&displayxml=true&pg=1,"PCV 7",0.094,0,2861,0.00,0.26
05-08-2017,16:31:01,KeywordSearchEnd,"PCV 7","PCV 7"
05-08-2017,16:31:01,KeywordSearchStart,PCV10,PCV10
05-08-2017,16:31:01,Request,https://clinicaltrials.gov/ct2/results?term=PCV10&Search=&displayxml=true&pg=1,PCV10,0.093,0,2892,0.00,0.26
05-08-2017,16:31:01,KeywordSearchEnd,PCV10,PCV10
05-08-2017,16:31:01,KeywordSearchStart,PCV11,PCV11
05-08-2017,16:31:01,Request,https://clinicaltrials.gov/ct2/results?term=PCV11&Search=&displayxml=true&pg=1,PCV11,0.094,0,2861,0.00,0.26
05-08-2017,16:31:01,KeywordSearchEnd,PCV11,PCV11
05-08-2017,16:31:01,KeywordSearchStart,PCV12,PCV12
05-08-2017,16:31:01,Request,https://clinicaltrials.gov/ct2/results?term=PCV12&Search=&displayxml=true&pg=1,PCV12,0.109,0,2467,0.00,0.26
05-08-2017,16:31:01,KeywordSearchEnd,PCV12,PCV12
05-08-2017,16:31:01,KeywordSearchStart,PCV13,PCV13
05-08-2017,16:31:01,Request,https://clinicaltrials.gov/ct2/results?term=PCV13&Search=&displayxml=true&pg=1,PCV13,0.109,0,2467,0.00,0.26
05-08-2017,16:31:01,KeywordSearchEnd,PCV13,PCV13
05-08-2017,16:31:01,KeywordSearchStart,PCV14,PCV14
05-08-2017,16:31:01,Request,https://clinicaltrials.gov/ct2/results?term=PCV14&Search=&displayxml=true&pg=1,PCV14,0.11,0,2445,0.00,0.26
05-08-2017,16:31:01,KeywordSearchEnd,PCV14,PCV14
05-08-2017,16:31:01,KeywordSearchStart,PCV15,PCV15
05-08-2017,16:31:01,Request,https://clinicaltrials.gov/ct2/results?term=PCV15&Search=&displayxml=true&pg=1,PCV15,0.109,0,2467,0.00,0.26
05-08-2017,16:31:01,KeywordSearchEnd,PCV15,PCV15
05-08-2017,16:31:01,KeywordSearchStart,PCV16,PCV16
05-08-2017,16:31:01,Request,https://clinicaltrials.gov/ct2/results?term=PCV16&Search=&displayxml=true&pg=1,PCV16,0.094,0,2861,0.00,0.26
05-08-2017,16:31:01,KeywordSearchEnd,PCV16,PCV16
05-08-2017,16:31:01,KeywordSearchStart,PCV21,PCV21
05-08-2017,16:31:01,Request,https://clinicaltrials.gov/ct2/results?term=PCV21&Search=&displayxml=true&pg=1,PCV21,0.109,0,2467,0.00,0.26
05-08-2017,16:31:01,KeywordSearchEnd,PCV21,PCV21
05-08-2017,16:31:01,KeywordSearchStart,PCV7,PCV7
05-08-2017,16:31:02,Request,https://clinicaltrials.gov/ct2/results?term=PCV7&Search=&displayxml=true&pg=1,PCV7,0.125,0,2152,0.00,0.26
05-08-2017,16:31:02,KeywordSearchEnd,PCV7,PCV7
05-08-2017,16:31:02,KeywordSearchStart,"Pneumococcal  Vaccine","Pneumococcal  Vaccine"
05-08-2017,16:31:02,Request,https://clinicaltrials.gov/ct2/results?term=Pneumococcal++Vaccine&Search=&displayxml=true&pg=1,"Pneumococcal  Vaccine",0.11,0,2445,0.00,0.26
05-08-2017,16:31:02,KeywordSearchEnd,"Pneumococcal  Vaccine","Pneumococcal  Vaccine"
05-08-2017,16:31:02,KeywordSearchStart,"Pneumococcal conjugate vaccine","Pneumococcal conjugate vaccine"
05-08-2017,16:31:02,Request,https://clinicaltrials.gov/ct2/results?term=Pneumococcal+conjugate+vaccine&Search=&displayxml=true&pg=1,"Pneumococcal conjugate vaccine",0.093,0,2892,0.00,0.26
05-08-2017,16:31:02,KeywordSearchEnd,"Pneumococcal conjugate vaccine","Pneumococcal conjugate vaccine"
05-08-2017,16:31:02,KeywordSearchStart,"pneumococcal polysaccharide vaccine","pneumococcal polysaccharide vaccine"
05-08-2017,16:31:02,Request,https://clinicaltrials.gov/ct2/results?term=pneumococcal+polysaccharide+vaccine&Search=&displayxml=true&pg=1,"pneumococcal polysaccharide vaccine",0.109,0,2467,0.00,0.26
05-08-2017,16:31:02,KeywordSearchEnd,"pneumococcal polysaccharide vaccine","pneumococcal polysaccharide vaccine"
05-08-2017,16:31:02,KeywordSearchStart,Pneumonia,Pneumonia
05-08-2017,16:31:02,Request,https://clinicaltrials.gov/ct2/results?term=Pneumonia&Search=&displayxml=true&pg=1,Pneumonia,0.094,0,2861,0.00,0.26
05-08-2017,16:31:02,KeywordSearchEnd,Pneumonia,Pneumonia
05-08-2017,16:31:02,KeywordSearchStart,Pneumoniae,Pneumoniae
05-08-2017,16:31:02,Request,https://clinicaltrials.gov/ct2/results?term=Pneumoniae&Search=&displayxml=true&pg=1,Pneumoniae,0.094,0,2861,0.00,0.26
05-08-2017,16:31:02,KeywordSearchEnd,Pneumoniae,Pneumoniae
05-08-2017,16:31:02,KeywordSearchStart,PnuBioVax,PnuBioVax
05-08-2017,16:31:02,Request,https://clinicaltrials.gov/ct2/results?term=PnuBioVax&Search=&displayxml=true&pg=1,PnuBioVax,0.109,0,2467,0.00,0.26
05-08-2017,16:31:02,KeywordSearchEnd,PnuBioVax,PnuBioVax
05-08-2017,16:31:02,KeywordSearchStart,PnuVa,PnuVa
05-08-2017,16:31:02,Request,https://clinicaltrials.gov/ct2/results?term=PnuVa&Search=&displayxml=true&pg=1,PnuVa,0.109,0,2467,0.00,0.26
05-08-2017,16:31:02,KeywordSearchEnd,PnuVa,PnuVa
05-08-2017,16:31:02,KeywordSearchStart,"PPSV 23","PPSV 23"
05-08-2017,16:31:02,Request,https://clinicaltrials.gov/ct2/results?term=PPSV+23&Search=&displayxml=true&pg=1,"PPSV 23",0.094,0,2861,0.00,0.26
05-08-2017,16:31:02,KeywordSearchEnd,"PPSV 23","PPSV 23"
05-08-2017,16:31:02,KeywordSearchStart,PPSV23,PPSV23
05-08-2017,16:31:03,Request,https://clinicaltrials.gov/ct2/results?term=PPSV23&Search=&displayxml=true&pg=1,PPSV23,0.093,0,2892,0.00,0.26
05-08-2017,16:31:03,KeywordSearchEnd,PPSV23,PPSV23
05-08-2017,16:31:03,KeywordSearchStart,PPV23,PPV23
05-08-2017,16:31:03,Request,https://clinicaltrials.gov/ct2/results?term=PPV23&Search=&displayxml=true&pg=1,PPV23,0.125,0,2152,0.00,0.26
05-08-2017,16:31:03,KeywordSearchEnd,PPV23,PPV23
05-08-2017,16:31:03,KeywordSearchStart,SIILPCV10,SIILPCV10
05-08-2017,16:31:03,Request,https://clinicaltrials.gov/ct2/results?term=SIILPCV10&Search=&displayxml=true&pg=1,SIILPCV10,0.11,0,2445,0.00,0.26
05-08-2017,16:31:03,KeywordSearchEnd,SIILPCV10,SIILPCV10
05-08-2017,16:31:03,KeywordSearchStart,Synflorix,Synflorix
05-08-2017,16:31:03,Request,https://clinicaltrials.gov/ct2/results?term=Synflorix&Search=&displayxml=true&pg=1,Synflorix,0.094,0,2861,0.00,0.26
05-08-2017,16:31:03,KeywordSearchEnd,Synflorix,Synflorix
